A00005_open_2021Y05M13D18H27m,1,1,3,4,2,2,1,6,9,4,5,2,2,0,2,1,9,17,6
A00005_open_2021Y05M17D18H05m,1,0,3,0,3,4,7,1,1,1,10,0,11,6,3,12,10,6,19
A00005_open_2021Y05M20D18H14m,0,2,1,3,0,6,0,0,3,3,11,4,9,11,13,13,16,13,16
A00005_open_2021Y06M15D18H47m,1,1,3,4,2,2,1,6,4,4,5,2,2,2,15,10,9,4,6
A00005_open_2021Y06M21D18H42m,0,1,1,4,2,2,1,6,4,2,5,2,2,4,2,9,2,4,6
A00005_open_2021Y06M28D17H33m,1,0,0,1,5,1,3,7,6,9,4,6,4,3,12,3,4,15,13
A00005_open_2021Y07M05D18H36m,0,2,1,3,0,6,0,0,8,0,9,4,13,11,8,13,11,12,16
A00005_open_2021Y07M12D18H53m,0,2,1,3,0,0,0,5,3,2,8,1,7,10,8,15,8,13,5
A00006_close_2021Y05M04D10H59m,0,2,2,2,4,3,6,8,7,5,2,12,9,14,1,2,7,1,1
A00006_close_2021Y05M04D14H59m,0,1,1,4,2,2,1,3,9,7,1,10,8,4,10,6,1,14,14
A00006_close_2021Y05M11D19H00m,0,2,1,3,0,6,4,3,3,7,1,4,8,11,10,6,16,10,10
A00006_close_2021Y05M14D14H40m,0,2,2,2,4,3,5,4,2,5,2,7,12,5,4,16,13,9,11
A00006_close_2021Y05M18D14H11m,1,1,3,0,3,4,1,6,1,4,0,3,2,0,15,9,9,2,6
A00006_close_2021Y05M19D13H26m,1,0,0,1,1,5,2,2,0,6,3,9,10,8,11,5,0,5,15
A00006_close_2021Y05M20D19H33m,1,0,0,1,1,5,2,2,0,6,3,9,3,8,0,5,0,5,15
A00006_close_2021Y05M21D11H04m,1,1,3,0,3,4,7,1,1,1,0,3,11,6,15,7,10,7,12
A00006_close_2021Y05M26D14H59m,1,0,0,1,1,5,2,2,0,6,3,9,10,8,11,5,0,5,15
A00006_close_2021Y06M01D18H46m,1,1,3,4,2,4,1,6,4,4,5,2,2,2,15,10,9,4,6
A00006_close_2021Y06M02D14H43m,1,0,3,0,3,4,7,1,1,1,10,3,11,6,3,7,4,6,12
A00006_close_2021Y06M04D18H10m,0,1,1,3,0,2,0,3,3,7,1,4,8,11,10,6,16,3,14
A00006_close_2021Y06M09D14H31m,0,1,1,4,2,2,1,6,9,7,5,10,5,4,2,1,1,17,14
A00006_close_2021Y06M15D18H25m,1,0,3,0,5,1,3,7,1,1,10,0,11,6,9,12,4,6,12
A00006_close_2021Y06M21D18H59m,1,0,3,0,3,4,7,1,1,1,10,0,11,6,3,12,10,6,19
A00006_close_2021Y07M19D18H20m,1,1,3,0,3,4,7,1,1,1,0,3,11,2,15,7,9,7,12
A00006_open_2021Y05M03D10H32m,1,1,3,0,3,4,1,6,5,4,0,2,1,0,15,1,9,7,0
A00006_open_2021Y05M04D11H00m,0,2,1,3,0,6,4,3,3,7,1,4,8,11,10,6,16,10,10
A00006_open_2021Y05M04D15H00m,1,1,3,0,3,4,7,1,1,1,0,3,11,2,15,7,9,7,0
A00006_open_2021Y05M11D18H59m,1,1,3,0,2,4,1,6,4,4,0,2,2,2,15,9,9,2,6
A00006_open_2021Y05M14D14H41m,1,1,3,0,3,4,7,1,5,4,0,3,1,2,15,10,9,7,0
A00006_open_2021Y05M18D14H12m,1,0,0,1,5,1,3,7,6,10,10,6,4,13,6,8,4,0,12
A00006_open_2021Y05M19D13H25m,1,1,3,0,3,4,7,1,1,1,0,3,11,2,15,10,9,7,0
A00006_open_2021Y05M20D19H35m,0,1,1,4,2,0,1,5,4,2,5,1,7,4,7,9,2,4,5
A00006_open_2021Y05M21D11H03m,1,1,3,0,3,4,7,1,1,4,0,3,11,2,15,10,9,7,0
A00006_open_2021Y05M26D15H00m,1,0,3,0,3,4,7,1,1,1,10,0,11,6,3,12,10,6,19
A00006_open_2021Y06M01D18H45m,0,2,1,3,0,6,4,3,3,7,1,4,8,9,10,14,16,10,14
A00006_open_2021Y06M02D14H45m,0,2,2,2,4,3,5,4,2,5,2,7,12,7,4,2,13,9,11
A00006_open_2021Y06M04D18H11m,1,1,3,4,2,2,1,6,9,4,5,10,2,0,15,9,9,17,6
A00006_open_2021Y06M09D14H30m,1,0,3,0,3,4,7,1,1,1,10,3,11,6,6,7,4,7,12
A00006_open_2021Y06M15D18H26m,1,0,0,1,5,1,3,7,6,8,4,6,4,13,6,3,0,11,2
A00006_open_2021Y06M21D18H57m,1,1,3,4,2,2,1,6,4,4,5,2,2,4,2,10,9,4,6
A00007_close_2021Y04M26D10H35m,0,1,1,4,2,0,1,6,4,2,5,2,2,4,7,9,2,4,6
A00007_close_2021Y04M26D15H02m,1,1,3,4,2,2,1,6,9,4,0,10,5,0,2,1,1,17,19
A00007_close_2021Y04M26D18H07m,1,1,1,4,2,2,1,6,4,2,5,2,2,2,15,10,2,4,6
A00007_close_2021Y04M27D14H24m,0,1,1,4,2,0,0,5,3,2,8,1,7,10,8,15,2,4,5
A00007_close_2021Y04M27D18H27m,1,1,3,4,2,2,1,6,4,4,5,2,2,4,15,9,9,4,6
A00007_close_2021Y05M11D14H54m,1,0,3,0,3,4,7,1,1,1,10,0,11,6,3,12,10,6,19
A00007_close_2021Y05M11D18H30m,1,1,1,4,2,2,1,6,9,4,5,10,2,4,2,1,1,17,6
A00007_close_2021Y05M17D14H43m,1,1,3,0,3,4,7,1,1,4,0,3,11,2,15,10,9,7,0
A00007_close_2021Y05M17D18H21m,1,1,3,0,3,4,7,1,1,4,0,3,2,0,15,10,9,7,0
A00007_close_2021Y06M01D18H19m,1,1,3,0,3,4,7,1,5,4,0,3,1,2,15,10,9,7,0
A00007_close_2021Y06M15D18H19m,1,1,3,0,3,4,7,1,1,1,0,3,11,6,3,12,10,7,19
A00007_close_2021Y06M21D18H46m,1,1,3,0,3,4,7,6,1,4,0,3,2,0,15,10,9,7,0
A00007_close_2021Y06M28D18H05m,1,1,3,0,3,4,7,1,1,1,0,3,11,6,15,7,10,7,19
A00007_close_2021Y07M05D18H32m,1,0,0,1,5,1,3,7,6,9,10,6,4,13,6,3,4,15,2
A00007_close_2021Y07M12D19H00m,1,0,0,1,5,1,3,7,6,8,4,6,4,13,0,8,0,11,2
A00007_close_2021Y07M19D18H08m,1,0,3,0,3,4,7,1,1,1,10,0,11,6,3,12,10,6,19
A00007_open_2021Y04M26D10H36m,0,1,1,4,2,2,1,3,9,7,1,10,8,4,2,6,1,3,14
A00007_open_2021Y04M26D15H03m,0,1,1,4,2,0,0,5,3,2,8,1,8,11,8,6,2,4,5
A00007_open_2021Y04M26D18H08m,0,2,2,2,4,6,6,8,7,3,11,12,9,14,1,4,7,1,17
A00007_open_2021Y04M27D14H23m,1,1,3,4,2,2,1,6,9,4,5,10,2,0,2,1,1,17,6
